Id,date,platform,News content,title,Label
210,2024-05-07 08:50:21,MisbarFC,نشر المصور الفلسطيني في قطاع غزة حاتم هاني رواجبة، مقطع الفيديو، في حسابه على انستغرام، يوم مارس الفائت، وقال إنه من تشييع شخصًا راحوا ضحية مجزرة عائلة الطباطيبي غربيّ المخيم الجديد في النصيرات التفاصيل هنا httpsmsbrcoxfj مصدركم الأول للتحقق من صحة الأخبار والمعلومات المتداولة,نشر المصور الفلسطيني في قطاع غزة حاتم هاني رواجبة، مقطع الفيديو، في حسابه على انستغرام، يوم مارس الفائت، وقال إنه من تشييع شخصًا راحوا ضحية مجزرة عائلة الطباطيبي غربيّ المخيم الجديد في النصيرات,fake
211,2024-05-07 09:05:25,MisbarFC,المصوّر عبد الله غنيم نشر مقطع الفيديو الأصلي عبر حسابه الخاص على منصة إنستغرام، في نوفمبر ، وذكر أنّه لنزوح سكان قطاع غزة من شمالي القطاع إلى جنوبه التفاصيل هنا httpsmsbrcoayz,المصوّر عبد الله غنيم نشر مقطع الفيديو الأصلي عبر حسابه الخاص على منصة إنستغرام، في نوفمبر ، وذكر أنّه لنزوح سكان قطاع غزة من شمالي القطاع إلى جنوبه,Real
212,2024-05-07 10:15:02,MisbarFC,مقطع الفيديو مأخوذ من كواليس مسلسل درامي، ولا يُظهر قيام فلسطينيين بتزييف مشاهد الضحايا بالتزامن مع اجتياح قوات الاحتلال الإسرائيلي لمدينة التفاصيل هنا httpsmsbrcoec كُن جزءًا من الحقيقة وتواصل معنا للتحقق من أي أخبار ومعلومات تشك في مصداقيتها,مقطع الفيديو مأخوذ من كواليس مسلسل درامي، ولا يُظهر قيام فلسطينيين بتزييف مشاهد الضحايا بالتزامن مع اجتياح قوات الاحتلال الإسرائيلي لمدينة,fake
213,2024-05-07 11:21:05,MisbarFC,مقطع الفيديو منشور على أنه لاشتباكات بين مؤيدين لفلسطين ومشجعين إسرائيليين لنادي هبوعيل حولون الإسرائيلي، أثناء مباراة في مدينة بلباو الإسبانية يوم الثامن من مايو عام التفاصيل هنا httpsmsbrcowup هل تشك بمصداقية بعض الأخبار؟ تواصل معنا ليقوم فريق مسبار بالتحقق من صحتها,مقطع الفيديو منشور على أنه لاشتباكات بين مؤيدين لفلسطين ومشجعين إسرائيليين لنادي هبوعيل حولون الإسرائيلي، أثناء مباراة في مدينة بلباو الإسبانية يوم الثامن من مايو عام,fake
214,2024-05-07 14:00:37,MisbarFC,الصورة من بداية الحرب على غزة، وتظهر إلقاء الجيش الإسرائيلي قنابل مضيئة على مدينة غزة في السادس من نوفمبرتشرين الثاني التفاصيل هنا httpsmsbrcozuze مصدركم الأول للتحقق من صحة الأخبار والمعلومات المتداولة,الصورة من بداية الحرب على غزة، وتظهر إلقاء الجيش الإسرائيلي قنابل مضيئة على مدينة غزة في السادس من نوفمبرتشرين الثاني,Real
215,2024-05-08 07:13:47,MisbarFC,مقطع الفيديو لتفجير كتيبة طولكرم التابعة لسرايا القدس آلية إسرائيلية في مارس الفائت وليس يوم أمس الإثنين السادس من مايو التفاصيل هنا httpsmsbrcofeqhy,مقطع الفيديو لتفجير كتيبة طولكرم التابعة لسرايا القدس آلية إسرائيلية في مارس الفائت وليس يوم أمس الإثنين السادس من مايو,Real
216,2024-05-08 10:14:58,MisbarFC,وسائل إعلام فلسطينية نشرت الصورة في فبراير عام ، على أنها من احتفالات في مدينة نابلس بالضفة الغربية، بعد عملية إطلاق نار حدثت في بلدة حوارة، أسفرت عن مقتل مستوطنين حينها التفاصيل هنا httpsmsbrcopuzp معًا لنشر الحقيقة تحقّق مع من أي أخبار ومعلومات تشك في مصداقيتها,وسائل إعلام فلسطينية نشرت الصورة في فبراير عام ، على أنها من احتفالات في مدينة نابلس بالضفة الغربية، بعد عملية إطلاق نار حدثت في بلدة حوارة، أسفرت عن مقتل مستوطنين حينها,fake
217,2024-05-08 18:20:26,MisbarFC,ادّعى نائب المتحدث باسم وزارة الخارجية الأميركية أن خارج صلاحيات المحكمة الجنائية الدولية ولا يُمكنها إجراء تحقيق وإصدار مذكرات اعتقال بحق مسؤولين إسرائيليين عن الجرائم التي يرتكبها الاحتلال الإسرائيلي في فما صحة هذه الادّعاءات وما أبرز الادّعاءات الأخرى؟ كامل التفاصيل تجدونها في مقال عبر الرابط httpsmsbrcoatu مسبار على تيليغرام httpstmeMisbarFC مسبار على يوتيوب httpsbitlydCgRmG,ولا يُمكنها إجراء تحقيق وإصدار مذكرات اعتقال بحق مسؤولين إسرائيليين عن الجرائم التي يرتكبها الاحتلال الإسرائيلي في,fake
218,2024-05-09 09:28:29,MisbarFC,تعود الصورة إلى يوليو عام ، لنقل جرحى في صفوف جيش الاحت_لال الإسرائيلي، أصيبوا خلال المعارك التي شهدها قطاع غزة آنذاك التفاصيل هنا httpsmsbrcovr هل تشك بمصداقية بعض الأخبار؟ تواصل معنا ليقوم فريق مسبار بالتحقق من صحتها,تعود الصورة إلى يوليو عام ، لنقل جرحى في صفوف جيش الاحت_لال الإسرائيلي، أصيبوا خلال المعارك التي شهدها قطاع غزة آنذاك,fake
219,2024-05-09 10:21:26,MisbarFC,الفيديو يعود إلى ديسمبر ، ويوثق مقتل الشاب الفلسطيني إسحق خليل حسان، برصاص جنود مصريين، بعدما تجاوز الحدود البحرية بين مصر وقطاع غزة التفاصيل هنا httpsmsbrcocdgi ساهموا في نشر الحقيقة,الفيديو يعود إلى ديسمبر ، ويوثق مقتل الشاب الفلسطيني إسحق خليل حسان، برصاص جنود مصريين، بعدما تجاوز الحدود البحرية بين مصر وقطاع غزة,fake
220,2024-05-09 11:24:03,MisbarFC,نُشرت صور مضللة عدّة على أنها لمجندات أجنبيات شاركن جيش الاحتلال الإسرائيلي في عدوانه على قطاع غزة نستعرض لكم حقيقة تلك الصور في المقال التالي httpsmsbrcozff معًا لنشر الحقيقة تحقّق مع من أي أخبار ومعلومات تشك في مصداقيتها,نُشرت صور مضللة عدّة على أنها لمجندات أجنبيات شاركن جيش الاحتلال الإسرائيلي في عدوانه على قطاع غزة,Real
221,2024-05-10 16:51:54,MisbarFC,نشرت وسائل إعلام إسرائيلية الصورة في السابع من أكتوبر ، وقالت إنّها لتحركات قوات إسرائيلية بعد تنفيذ كتائب القسام، الذراع العسكري لحركة حماس، عملية طوفان الأقصى التفاصيل هنا httpsmsbrcopef,نشرت وسائل إعلام إسرائيلية الصورة في السابع من أكتوبر ، وقالت إنّها لتحركات قوات إسرائيلية بعد تنفيذ كتائب القسام، الذراع العسكري لحركة حماس، عملية طوفان الأقصى,fake
222,2024-05-10 17:31:37,MisbarFC,انتشرت على منصات التواصل الاجتماعي، حديثًا، مقاطع فيديو اتهم فيها مؤيدون لإسرائيل المتظاهرين في الجامعات الأميركية بالعنف وبمعاداة السامية، أثناء الاحتجاجات الطلابية المساندة للفلسطينيين فما قصتها؟ شاهدوا تحقيق,انتشرت على منصات التواصل الاجتماعي، حديثًا، مقاطع فيديو اتهم فيها مؤيدون لإسرائيل المتظاهرين في الجامعات الأميركية بالعنف وبمعاداة السامية، أثناء الاحتجاجات الطلابية المساندة للفلسطينيين,fake
